SecOrder,PAR,Area,kGE,Arrival_ns,Required_ns,Setup_ns,Slack_ns,Crit_ns,Fmax_GHz,CyclesPerBlock,Th_Gbps,Th_per_kGE_Gbps_per_kGE,ThPerArea,TimingRpt,AreaRpt,Model_BaseCycles,Model_Rounds,Model_XORperBlock,Model_ge_um2_per_GE
2,5,30862.080279,21.43200019375,0.76,0.76,0.02,0.0,0.78,1.28205128205128,57,2.87899235267656,0.134331482206506,134.331482206506,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,6,32916.600279,22.858750193749998,0.77,0.77,0.01,0.0,0.78,1.28205128205128,49,3.34903192046049,0.146509843804854,146.509843804854,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,7,32389.920332,22.493000230555555,0.76,0.76,0.02,0.0,0.78,1.28205128205128,49,3.34903192046049,0.148892183618573,148.892183618573,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,8,32932.440339,22.869750235416667,0.76,0.76,0.02,0.0,0.78,1.28205128205128,41,4.00250156347717,0.175012911040839,175.012911040839,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,9,35334.720343,24.538000238194446,0.77,0.77,0.01,0.0,0.78,1.28205128205128,41,4.00250156347717,0.163114415381214,163.114415381214,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,10,34674.120397,24.079250275694445,0.76,0.76,0.02,0.0,0.78,1.28205128205128,41,4.00250156347717,0.16622201761478,166.22201761478,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,11,36410.040404,25.284750280555556,0.76,0.76,0.02,0.0,0.78,1.28205128205128,33,4.97280497280497,0.196672101469365,196.672101469365,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,12,37274.040429,25.884750297916668,0.77,0.77,0.01,0.0,0.78,1.28205128205128,33,4.97280497280497,0.192113306698779,192.113306698779,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,13,38152.800446,26.495000309722222,0.75,0.75,0.03,0.0,0.78,1.28205128205128,33,4.97280497280497,0.187688428559113,187.688428559113,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,14,39089.520464,27.145500322222222,0.75,0.75,0.03,0.0,0.78,1.28205128205128,33,4.97280497280497,0.183190765090967,183.190765090967,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,15,39898.080476,27.70700033055556,0.77,0.77,0.01,0.0,0.78,1.28205128205128,33,4.97280497280497,0.179478287561895,179.478287561895,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
